457,1,1,386.81,324.62
457,1,2,459.34,395.74
457,1,3,615.38,397.57
457,1,4,68.132,434.04
457,2,1,382.42,302.74
457,2,2,583.52,410.33
457,2,3,596.7,266.26
457,3,1,400,306.38
457,3,2,564.84,381.16
457,3,3,682.42,342.86
457,3,4,85.714,446.81
457,3,5,492.31,330.09
457,3,6,626.37,331.91
457,3,7,589.01,428.57
457,3,8,654.95,423.1
457,4,1,402.2,303.65
457,4,2,586.81,415.81
457,4,3,85.714,452.28
457,4,4,104.4,303.65
457,4,5,63.736,111.25
457,4,6,367.03,408.51
457,4,7,573.63,381.16
457,5,1,408.79,286.32
457,5,2,560.44,390.27
457,5,3,481.32,404.86
457,6,1,382.42,275.38
457,6,2,578.02,370.21
457,6,3,474.73,392.1
457,7,1,397.8,328.27
457,7,2,613.19,459.57
457,7,3,123.08,450.46
457,7,4,43.956,457.75
457,7,5,646.15,408.51
457,8,1,386.81,279.03
457,8,2,626.37,386.63
457,8,3,127.47,455.93
457,8,4,46.154,481.46
457,9,1,426.37,262.61
457,9,2,610.99,359.27
457,9,3,202.2,397.57
457,9,4,254.95,284.5
457,9,5,76.923,428.57
457,9,6,641.76,390.27
457,10,1,389.01,278.12
457,10,2,602.2,359.27
457,10,3,61.538,393.92
457,10,4,712.09,366.57
457,11,1,421.98,313.68
457,11,2,668.13,322.8
457,11,3,450.55,415.81
457,11,4,85.714,419.45
457,11,5,192.31,197.87
457,11,6,558.24,226.14
457,12,1,367.03,284.5
457,12,2,248.35,384.8
457,13,1,408.79,291.79
457,13,2,593.41,404.86
457,13,3,476.92,419.45
457,13,4,613.19,229.79
457,14,1,413.19,258.97
457,14,2,98.901,417.63
457,14,3,564.84,397.57
457,14,4,514.29,248.94
458,1,1,410.99,310.03
458,1,2,485.71,417.63
458,1,3,747.25,404.86
458,1,4,263.74,412.16
458,1,5,127.47,455.93
458,2,1,378.02,286.32
458,2,2,419.78,351.06
458,3,1,391.21,320.97
458,3,2,290.11,415.81
458,3,3,410.99,408.51
458,3,4,290.11,417.63
458,3,5,459.34,413.98
458,4,1,378.02,315.5
458,4,2,384.62,373.86
458,4,3,148.35,441.34
458,4,4,696.7,397.57
458,5,1,397.8,291.79
458,5,2,428.57,381.16
458,5,3,720.88,390.27
458,6,1,384.62,282.67
458,6,2,391.21,377.51
458,6,3,146.15,426.75
458,7,1,400,306.38
458,7,2,369.23,390.27
458,7,3,636.26,408.51
458,7,4,514.29,392.1
458,7,5,413.19,398.48
458,7,6,305.49,404.86
458,7,7,125.27,455.93
458,7,8,740.66,415.81
458,7,9,780.22,419.45
458,7,10,317.58,439.51
458,7,11,336.26,466.87
458,7,12,296.7,419.45
458,8,1,430.77,288.15
458,8,2,459.34,374.77
458,8,3,378.02,392.1
458,9,1,419.78,319.15
458,9,2,472.53,357.45
458,9,3,230.77,411.25
458,9,4,316.48,404.86
458,9,5,720.88,399.39
458,9,6,817.58,398.48
458,9,7,782.42,406.69
458,9,8,325.27,244.38
458,10,1,421.98,324.62
458,10,2,415.38,395.74
458,10,3,303.3,395.74
458,10,4,712.09,401.22
458,11,1,415.38,326.44
458,11,2,400,386.63
458,11,3,316.48,401.22
458,12,1,367.03,271.73
458,12,2,402.2,375.68
458,13,1,391.21,295.44
458,13,2,496.7,401.22
458,14,1,397.8,288.15
458,14,2,415.38,393.92
458,14,3,157.14,423.1
459,1,1,406.59,330.09
459,1,2,217.58,375.68
459,1,3,621.98,375.68
459,1,4,529.67,377.51
459,2,1,373.63,310.03
459,2,2,85.714,348.33
459,3,1,406.59,299.09
459,3,2,296.7,372.04
459,3,3,105.49,353.8
459,3,4,529.67,342.86
459,3,5,424.18,311.85
459,4,1,410.99,313.68
459,4,2,323.08,399.39
459,5,1,393.41,295.44
459,5,2,395.6,299.09
459,5,3,142.86,364.74
459,5,4,142.86,372.95
459,5,5,756.04,373.86
459,6,1,404.4,304.56
459,6,2,219.78,373.86
459,6,3,703.3,381.16
459,6,4,531.87,348.33
459,6,5,470.33,381.16
459,6,6,76.923,375.68
459,7,1,430.77,317.33
459,7,2,316.48,404.86
459,7,3,83.516,328.27
459,7,4,556.04,361.09
459,7,5,742.86,378.42
459,7,6,518.68,351.98
459,7,7,435.16,348.33
459,7,8,353.85,386.63
459,7,9,83.516,336.47
459,7,10,32.967,330.09
459,7,11,52.747,330.09
459,8,1,430.77,328.27
459,8,2,552.75,368.39
459,8,3,151.65,393.92
459,9,1,389.01,271.73
459,9,2,327.47,349.24
459,9,3,630.77,361.09
459,9,4,127.47,348.33
459,10,1,408.79,320.97
459,10,2,136.26,406.69
459,10,3,525.27,364.74
459,10,4,426.37,373.86
459,10,5,740.66,384.8
459,11,1,417.58,313.68
459,11,2,520.88,330.09
459,11,3,232.97,345.59
459,11,4,83.516,333.74
459,11,5,606.59,350.15
459,12,1,382.42,288.15
459,12,2,347.25,328.27
459,12,3,142.86,345.59
459,12,4,92.308,341.95
459,13,1,384.62,311.85
459,13,2,230.77,361.09
459,13,3,600,346.5
459,14,1,413.19,286.32
459,14,2,345.05,362.92
459,14,3,217.58,337.39
460,1,1,415.38,320.06
460,1,2,632.97,356.53
460,1,3,712.09,373.86
460,1,4,197.8,393.92
460,2,1,386.81,303.65
460,2,2,490.11,326.44
460,2,3,628.57,339.21
460,2,4,683.52,371.12
460,2,5,602.2,357.45
460,2,6,224.18,351.98
460,2,7,81.319,351.98
460,3,1,382.42,310.03
460,3,2,213.19,355.62
460,3,3,582.42,357.45
460,3,4,630.77,355.62
460,3,5,402.2,364.74
460,3,6,334.07,361.09
460,3,7,76.923,382.98
460,3,8,70.33,355.62
460,3,9,727.47,410.33
460,3,10,571.43,348.33
460,4,1,402.2,320.97
460,4,2,246.15,401.22
460,4,3,676.92,408.51
460,4,4,556.04,377.51
460,4,5,195.6,366.57
460,5,1,410.99,300.91
460,5,2,560.44,331.91
460,5,3,624.18,342.86
460,5,4,295.6,350.15
460,5,5,98.901,347.42
460,6,1,406.59,304.56
460,6,2,281.32,388.45
460,6,3,681.32,379.33
460,6,4,123.08,355.62
460,7,1,417.58,289.97
460,7,2,621.98,344.68
460,7,3,716.48,397.57
460,7,4,274.73,373.86
460,7,5,134.07,344.68
460,7,6,362.64,355.62
460,8,1,419.78,297.26
460,8,2,265.93,353.8
460,8,3,631.87,381.16
460,8,4,679.12,386.63
460,9,1,373.63,288.15
460,9,2,276.92,333.74
460,9,3,687.91,372.04
460,9,4,602.2,328.27
460,9,5,193.41,341.03
460,9,6,92.308,366.57
460,10,1,426.37,308.21
460,10,2,174.73,361.09
460,10,3,643.96,368.39
460,10,4,703.3,375.68
460,10,5,404.4,355.62
460,10,6,643.96,362.92
460,11,1,402.2,286.32
460,11,2,549.45,355.62
460,11,3,652.75,386.63
460,11,4,185.71,382.98
460,12,1,371.43,277.2
460,12,2,569.23,330.09
460,12,3,94.505,337.39
460,12,4,297.8,331.91
460,12,5,569.23,328.27
460,12,6,357.14,366.57
460,13,1,400,302.74
460,13,2,685.71,366.57
460,13,3,725.27,389.36
460,13,4,200,348.33
460,14,1,410.99,293.62
460,14,2,589.01,350.15
460,14,3,681.32,372.04
461,1,1,406.59,289.97
461,1,2,650.55,330.09
461,1,3,316.48,342.86
461,1,4,516.48,339.21
461,1,5,731.87,351.98
461,1,6,151.65,372.04
461,2,1,369.23,280.85
461,2,2,624.18,320.97
461,2,3,756.04,330.09
461,2,4,235.16,341.03
461,2,5,228.57,337.39
461,3,1,391.21,300.91
461,3,2,185.71,322.8
461,3,3,665.93,322.8
461,4,1,395.6,324.62
461,4,2,619.78,368.39
461,4,3,514.29,359.27
461,5,1,417.58,293.62
461,5,2,342.86,333.74
461,5,3,230.77,333.74
461,5,4,650.55,324.62
461,6,1,415.38,304.56
461,6,2,404.4,359.27
461,6,3,534.07,337.39
461,6,4,65.934,362.92
461,7,1,406.59,311.85
461,7,2,182.42,326.44
461,7,3,301.1,341.03
461,7,4,692.31,368.39
461,7,5,142.86,320.97
461,7,6,120.88,304.56
461,7,7,402.2,368.39
461,7,8,562.64,366.57
461,7,9,824.18,377.51
461,7,10,745.05,382.98
461,8,1,386.81,322.8
461,8,2,448.35,342.86
461,8,3,307.69,373.86
461,8,4,756.04,330.09
461,9,1,415.38,297.26
461,9,2,674.73,320.97
461,9,3,756.04,308.21
461,9,4,147.25,319.15
461,9,5,83.516,322.8
461,9,6,138.46,313.68
461,9,7,191.21,313.68
