7,-0.4635,0.47075,-0.771,0.33325
8,-0.771,0.33325,-0.81375,0.3375
9,-0.81375,0.3375,0.6555,0.124
10,0.6555,0.124,0.7745,0.064
11,0.7745,0.064,0.678,-0.469
12,0.678,-0.469,0.7305,-0.5575
13,0.7305,-0.5575,0.44325,0.2235
14,0.44325,0.2235,-0.324,0.3295
15,-0.324,0.3295,-0.09125,0.17875
1,0.0095,-0.037,-0.15025,-0.10825
2,-0.15025,-0.10825,-0.4415,-0.111
3,-0.4415,-0.111,-0.5415,-0.0835
4,-0.5415,-0.0835,-0.232,-0.04675
5,-0.232,-0.04675,-0.38725,-0.1955
6,-0.38725,-0.1955,-0.4035,-0.24425
7,-0.4035,-0.24425,0.23875,-0.2585
8,0.23875,-0.2585,0.708,-0.496
9,0.708,-0.496,0.6755,-0.614
10,0.6755,-0.614,-0.53275,-0.077
11,-0.53275,-0.077,-0.45075,-0.5595
12,-0.45075,-0.5595,0.1245,0.0125
13,0.1245,0.0125,0.028,-0.11525
1,-0.00025,-0.007,-0.249,0.2065
2,-0.249,0.2065,-0.47375,0.4
3,-0.47375,0.4,-0.49125,0.1675
4,-0.49125,0.1675,-0.4295,0.416
5,-0.4295,0.416,-0.424,0.3595
6,-0.424,0.3595,-0.3625,0.53275
7,-0.3625,0.53275,0.5055,0.4045
8,0.5055,0.4045,0.63275,0.32875
9,0.63275,0.32875,0.85525,0.35625
10,0.85525,0.35625,0.315,-0.04525
11,0.315,-0.04525,-0.15275,0.22725
1,-0.0005,0.00525,0.42825,-0.0185
2,0.42825,-0.0185,0.508,-0.0475
3,0.508,-0.0475,0.46025,0.38925
4,0.46025,0.38925,0.08825,0.43775
5,0.08825,0.43775,-0.1395,0.15925
6,-0.1395,0.15925,-0.1285,-0.423
7,-0.1285,-0.423,-0.04425,-0.3735
8,-0.04425,-0.3735,-0.57325,-0.397
9,-0.57325,-0.397,-0.365,0.06775
10,-0.365,0.06775,-0.33025,0.16575
1,-0.011,-0.012,-0.20725,-0.2005
2,-0.20725,-0.2005,-0.3215,-0.31225
3,-0.3215,-0.31225,0.13775,0.01025
4,0.13775,0.01025,0.1985,0.0085
5,0.1985,0.0085,0.21775,0.0545
6,0.21775,0.0545,-0.0855,0.17775
7,-0.0855,0.17775,-0.068,0.1945
8,-0.068,0.1945,-0.06925,0.5045
9,-0.06925,0.5045,-0.0875,0.536
10,-0.0875,0.536,-0.00075,0.155
1,0,0.00425,-0.3765,0.039
2,-0.3765,0.039,-0.4385,-0.0505
3,-0.4385,-0.0505,-0.68525,-0.0245
4,-0.68525,-0.0245,-0.83325,0.0785
5,-0.83325,0.0785,-0.8735,0.07275
6,-0.8735,0.07275,-0.83,0.11375
7,-0.83,0.11375,-0.863,0.13975
8,-0.863,0.13975,-0.55725,0.45425
9,-0.55725,0.45425,0.312,0.4265
10,0.312,0.4265,0.63275,0.1905
11,0.63275,0.1905,0.8525,0.144
1,0.00325,-0.0015,0.23675,-0.02
2,0.23675,-0.02,0.13575,-0.1235
3,0.13575,-0.1235,0.037,-0.17025
4,0.037,-0.17025,-0.00175,-0.16475
5,-0.00175,-0.16475,-0.33675,-0.34625
6,-0.33675,-0.34625,-0.31675,-0.33975
7,-0.31675,-0.33975,0.203,-0.03975
8,0.203,-0.03975,0.2485,0.02725
9,0.2485,0.02725,0.27325,0.0225
10,0.27325,0.0225,0.1865,0.19325
11,0.1865,0.19325,0.13425,0.02025
12,0.13425,0.02025,0.03825,-0.04975
13,0.03825,-0.04975,0.1575,-0.01975
1,0.003,-0.002,-0.38575,0.312
2,-0.38575,0.312,-0.54875,0.5095
3,-0.54875,0.5095,-0.02675,0.27975
4,-0.02675,0.27975,0.00125,0.2425
5,0.00125,0.2425,0.40275,-0.02975
6,0.40275,-0.02975,0.4565,-0.04925
7,0.4565,-0.04925,0.1655,-0.19
8,0.1655,-0.19,0.08175,-0.53425
9,0.08175,-0.53425,0.10775,-0.60225
10,0.10775,-0.60225,-0.64775,-0.567
11,-0.64775,-0.567,-0.47,-0.55125
12,-0.47,-0.55125,0.023,-0.0805
13,0.023,-0.0805,-0.13325,-0.17425
14,-0.13325,-0.17425,0.067,0.1265
1,-0.00175,-0.00275,-0.222,0.01425
2,-0.222,0.01425,0.03275,-0.05375
3,0.03275,-0.05375,-0.18775,0.02075
4,-0.18775,0.02075,-0.56525,-0.03375
5,-0.56525,-0.03375,-0.634,-0.0575
6,-0.634,-0.0575,-0.62975,-0.233
7,-0.62975,-0.233,-0.88075,-0.1555
8,-0.88075,-0.1555,-0.59875,-0.271
9,-0.59875,-0.271,-0.12075,-0.05125
10,-0.12075,-0.05125,0.1145,-0.09525
11,0.1145,-0.09525,0.274,-0.17825
12,0.274,-0.17825,0.3215,-0.22475
13,0.3215,-0.22475,-0.1955,0.311
14,-0.1955,0.311,-0.19275,0.32325
1,0.00125,0.0035,-0.12175,0.04375
2,-0.12175,0.04375,0.14675,0.02525
3,0.14675,0.02525,-0.49575,0.036
4,-0.49575,0.036,-0.5435,0.5525
5,-0.5435,0.5525,-0.592,0.41425
6,-0.592,0.41425,0.798,0.083
7,0.798,0.083,0.85475,0.05025
8,0.85475,0.05025,0.53025,0.036
9,0.53025,0.036,0.68025,-0.39375
10,0.68025,-0.39375,0.656,-0.4395
11,0.656,-0.4395,-0.33375,0.24625
12,-0.33375,0.24625,-0.21375,0.1155
1,-0.00125,-0.001,-0.22525,0.18875
2,-0.22525,0.18875,-0.18325,0.2825
3,-0.18325,0.2825,-0.3065,0.2255
4,-0.3065,0.2255,-0.318,-0.2895
5,-0.318,-0.2895,-0.3665,-0.41275
6,-0.3665,-0.41275,-0.2725,-0.61075
7,-0.2725,-0.61075,-0.2435,-0.67075
8,-0.2435,-0.67075,0.65125,0.08525
9,0.65125,0.08525,0.62225,-0.0655
10,0.62225,-0.0655,0.23825,-0.00825
11,0.23825,-0.00825,-0.50075,0.2085
12,-0.50075,0.2085,-0.61225,0.06025
13,-0.61225,0.06025,0.05625,0.225
14,0.05625,0.225,-0.02,0.2365
1,-0.0045,-0.00225,0.07,0.24025
2,0.07,0.24025,-0.023,0.31125
3,-0.023,0.31125,-0.22375,0.26725
4,-0.22375,0.26725,-0.248,0.27025
5,-0.248,0.27025,0.362,0.35725
6,0.362,0.35725,0.71325,0.3115
7,0.71325,0.3115,0.71425,0.2595
8,0.71425,0.2595,0.59525,0.405
9,0.59525,0.405,0.282,-0.282
10,0.282,-0.282,0.295,-0.36875
11,0.295,-0.36875,0.12425,-0.4615
12,0.12425,-0.4615,-0.01675,0.422
13,-0.01675,0.422,0.10675,0.0605
14,0.10675,0.0605,-0.1255,0.2165
1,0.01725,-0.00375,-0.1005,0.10225
2,-0.1005,0.10225,0.3555,-0.0225
3,0.3555,-0.0225,0.41725,-0.10225
4,0.41725,-0.10225,0.39525,-0.0475
5,0.39525,-0.0475,0.60675,-0.2045
6,0.60675,-0.2045,0.5675,-0.24275
7,0.5675,-0.24275,0.59875,-0.25875
8,0.59875,-0.25875,0.7835,-0.11425
9,0.7835,-0.11425,0.059,-0.099
10,0.059,-0.099,-0.05375,-0.145
11,-0.05375,-0.145,0.11925,0.03525
12,0.11925,0.03525,-0.0355,0.32575
1,-0.02425,0.02775,0.1705,0.1615
2,0.1705,0.1615,0.2115,0.5425
3,0.2115,0.5425,-0.087,0.6315
4,-0.087,0.6315,-0.194,0.66575
7,0.00275,0.6225,-0.02025,0.584
8,-0.02025,0.584,-0.0075,0.561
9,-0.0075,0.561,0.2135,0.51875
10,0.2135,0.51875,0.6155,0.31775
11,0.6155,0.31775,0.17125,0.279
1,0.00375,-0.00725,-0.053,0.24525
2,-0.053,0.24525,-0.1025,-0.56325
3,-0.1025,-0.56325,-0.11,-0.58625
4,-0.11,-0.58625,-0.007,0.3055
5,-0.007,0.3055,-0.0395,0.218
6,-0.0395,0.218,-0.43175,0.081
7,-0.43175,0.081,-0.535,0.0845
8,-0.535,0.0845,-0.436,-0.19075
9,-0.436,-0.19075,0.7735,-0.0535
10,0.7735,-0.0535,0.91075,-0.3035
11,0.91075,-0.3035,0.34675,-0.14325
12,0.34675,-0.14325,0.5995,0.15575
13,0.5995,0.15575,-0.03925,-0.097
14,-0.03925,-0.097,-0.04175,-0.0935
1,-0.00025,-0.00275,-0.2055,0.0555
2,-0.2055,0.0555,-0.318,-0.06775
3,-0.318,-0.06775,0.168,0.21175
4,0.168,0.21175,0.21625,0.2715
5,0.21625,0.2715,0.87275,-0.0805
6,0.87275,-0.0805,0.8695,-0.2675
7,0.8695,-0.2675,0.26825,-0.44575
8,0.26825,-0.44575,0.4855,-0.3465
9,0.4855,-0.3465,0.88325,0.1995
1,0,0.00725,-0.17075,0.03825
2,-0.17075,0.03825,-0.1075,-0.0955
3,-0.1075,-0.0955,0.154,-0.4245
4,0.154,-0.4245,0.189,-0.48125
5,0.189,-0.48125,0.19375,-0.50525
6,0.19375,-0.50525,-0.4945,-0.3685
7,-0.4945,-0.3685,-0.50175,-0.50125
8,-0.50175,-0.50125,-0.436,-0.59175
9,-0.436,-0.59175,-0.4555,-0.2175
10,-0.4555,-0.2175,-0.52275,-0.2
11,-0.52275,-0.2,-0.59325,-0.212
12,-0.59325,-0.212,-0.0385,0.13875
13,-0.0385,0.13875,-0.0725,0.04275
1,-0.005,-0.00375,-0.251,0.139
2,-0.251,0.139,-0.315,0.35925
3,-0.315,0.35925,-0.332,0.442
4,-0.332,0.442,-0.654,0.20575
5,-0.654,0.20575,-0.72475,0.13825
6,-0.72475,0.13825,-0.399,0.1185
7,-0.399,0.1185,-0.196,0.11575
8,-0.196,0.11575,0.72825,0.14525
9,0.72825,0.14525,0.65525,0.09225
10,0.65525,0.09225,0.81975,0.3105
11,0.81975,0.3105,0.856,0.37075
12,0.856,0.37075,-0.34575,0.16925
13,-0.34575,0.16925,-0.279,0.07275
1,-0.00175,-0.001,-0.27875,0.03175
2,-0.27875,0.03175,0.2195,-0.1025
3,0.2195,-0.1025,0.248,-0.168
4,0.248,-0.168,0.916,0.045
5,0.916,0.045,0.93425,0.0235
6,0.93425,0.0235,-0.4635,0.04425
7,-0.4635,0.04425,-0.403,0.15325
8,-0.403,0.15325,-0.37575,0.1465
9,-0.37575,0.1465,-0.52975,-0.1565
10,-0.52975,-0.1565,-0.5475,-0.20375
11,-0.5475,-0.20375,-0.36425,-0.107
12,-0.36425,-0.107,-0.0125,0.11325
1,0.00475,-0.00075,-0.274,-0.0095
2,-0.274,-0.0095,-0.3295,-0.01375
3,-0.3295,-0.01375,0.35175,-0.04275
4,0.35175,-0.04275,0.302,-0.02
5,0.302,-0.02,0.33575,-0.03425
6,0.33575,-0.03425,0.38975,0.11675
7,0.38975,0.11675,-0.33675,0.05725
8,-0.33675,0.05725,-0.36425,-0.00175
9,-0.36425,-0.00175,-0.408,0.4665
10,-0.408,0.4665,-0.57475,0.59975
11,-0.57475,0.59975,0.0555,0.054
1,-0.0065,0.016,-0.05975,0.02825
2,-0.05975,0.02825,0.1025,0.29225
3,0.1025,0.29225,0.61325,0.05775
4,0.61325,0.05775,0.6595,0.02525
5,0.6595,0.02525,0.52975,-0.00375
6,0.52975,-0.00375,0.4915,-0.00625
7,0.4915,-0.00625,0.79775,0.01625
8,0.79775,0.01625,0.74725,0.01575
9,0.74725,0.01575,0.7895,-0.009
10,0.7895,-0.009,0.8275,-0.055
11,0.8275,-0.055,0.63475,0.00125
12,0.63475,0.00125,-0.10475,-0.05925
13,-0.10475,-0.05925,-0.122,-0.00675
14,-0.122,-0.00675,-0.1395,0.0395
15,-0.1395,0.0395,0.0845,-0.01725
1,-0.0015,0.00225,-0.0395,-0.10075
2,-0.0395,-0.10075,-0.23,-0.11375
3,-0.23,-0.11375,-0.1555,-0.46775
4,-0.1555,-0.46775,-0.55125,-0.4765
5,-0.55125,-0.4765,-0.65275,-0.535
6,-0.65275,-0.535,-0.85625,-0.55875
7,-0.85625,-0.55875,-0.91125,-0.57075
8,-0.91125,-0.57075,-0.66775,0.1155
9,-0.66775,0.1155,-0.625,0.3225
10,-0.625,0.3225,0.5375,0.13875
11,0.5375,0.13875,0.507,-0.2235
12,0.507,-0.2235,0.54925,-0.132
13,0.54925,-0.132,-0.121,0.1875
1,-0.0015,-0.00025,0.22675,-0.0035
2,0.22675,-0.0035,0.40525,0.01425
3,0.40525,0.01425,0.3495,0.00825
4,0.3495,0.00825,0.573,-0.006
5,0.573,-0.006,0.33325,-0.26
6,0.33325,-0.26,0.0265,-0.1975
7,0.0265,-0.1975,-0.50875,-0.17675
8,-0.50875,-0.17675,-0.59875,-0.25425
9,-0.59875,-0.25425,-0.59875,-0.566
10,-0.59875,-0.566,0.2645,0.56675
11,0.2645,0.56675,-0.00825,0.0365
12,-0.00825,0.0365,0.2965,-0.148
13,0.2965,-0.148,0.118,0.1065
1,-0.0025,0.00575,0.338,0.16625
2,0.338,0.16625,-0.09075,0.18575
3,-0.09075,0.18575,-0.4055,-0.17225
4,-0.4055,-0.17225,-0.512,-0.191
5,-0.512,-0.191,-0.537,-0.19925
6,-0.537,-0.19925,-0.28425,-0.455
7,-0.28425,-0.455,0.07375,-0.46175
8,0.07375,-0.46175,0.28325,-0.52725
9,0.28325,-0.52725,0.357,-0.553
10,0.357,-0.553,0.435,0.07325
11,0.435,0.07325,0.34275,0.1055
1,-0.001,0.003,-0.2735,0.25325
2,-0.2735,0.25325,-0.33525,0.328
3,-0.33525,0.328,-0.31425,0.3615
4,-0.31425,0.3615,-0.4315,0.2245
5,-0.4315,0.2245,-0.2735,-0.488
6,-0.2735,-0.488,-0.175,-0.519
7,-0.175,-0.519,-0.39875,0.202
8,-0.39875,0.202,-0.5645,0.23375
9,-0.5645,0.23375,-0.23725,0.38475
10,-0.23725,0.38475,0.294,0.38175
11,0.294,0.38175,0.1705,0.1995
12,0.1705,0.1995,0.061,0.151
1,0.00275,-0.0025,-0.33625,0.16225
2,-0.33625,0.16225,-0.38125,0.1185
3,-0.38125,0.1185,-0.4,0.1825
4,-0.4,0.1825,-0.3995,0.333
5,-0.3995,0.333,0.47025,0.4075
6,0.47025,0.4075,0.49725,0.41775
7,0.49725,0.41775,0.7115,0.44775
8,0.7115,0.44775,0.7895,0.51325
9,0.7895,0.51325,-0.637,0.52225
10,-0.637,0.52225,-0.12625,0.12775
1,-0.00175,0.005,0.20525,0.1495
2,0.20525,0.1495,0.244,0.165
3,0.244,0.165,0.12675,0.19725
4,0.12675,0.19725,0.41125,0.158
5,0.41125,0.158,0.15025,0.49725
6,0.15025,0.49725,-0.00225,0.51575
7,-0.00225,0.51575,-0.4545,0.381
8,-0.4545,0.381,-0.565,0.39275
9,-0.565,0.39275,-0.21575,0.07625
10,-0.21575,0.07625,-0.1825,0.011
11,-0.1825,0.011,-0.283,0.0435
12,-0.283,0.0435,0.60025,-0.0345
13,0.60025,-0.0345,0.1505,0.17825
1,-0.01125,-0.00775,0.02175,-0.01025
2,0.02175,-0.01025,-0.25425,0.1815
3,-0.25425,0.1815,-0.052,0.338
4,-0.052,0.338,-0.13225,0.3095
5,-0.13225,0.3095,-0.51725,0.1535
6,-0.51725,0.1535,-0.7435,0.05825
7,-0.7435,0.05825,-0.91075,-0.04025
8,-0.91075,-0.04025,-0.86075,0.128
9,-0.86075,0.128,-0.00725,-0.3055
10,-0.00725,-0.3055,0.3145,-0.33975
11,0.3145,-0.33975,0.35425,-0.30925
12,0.35425,-0.30925,0.23075,-0.34225
13,0.23075,-0.34225,-0.018,0.25
1,-0.03125,0.00575,0.2095,0.07625
2,0.2095,0.07625,0.23375,0.198
3,0.23375,0.198,0.465,0.28025
4,0.465,0.28025,0.49925,0.31375
5,0.49925,0.31375,0.2175,-0.0595
6,0.2175,-0.0595,0.153,-0.08725
7,0.153,-0.08725,0.44575,-0.14375
8,0.44575,-0.14375,0.55775,-0.16275
9,0.55775,-0.16275,0.15975,-0.083
1,-0.00175,-0.00125,0.03775,0.225
2,0.03775,0.225,0.00025,0.23975
3,0.00025,0.23975,-0.0465,0.23
4,-0.0465,0.23,0.078,0.23625
5,0.078,0.23625,0.11725,0.53775
6,0.11725,0.53775,-0.08925,0.5555
7,-0.08925,0.5555,-0.36925,0.59625
8,-0.36925,0.59625,-0.56425,-0.30275
9,-0.56425,-0.30275,-0.60875,-0.2615
10,-0.60875,-0.2615,-0.18625,-0.48375
11,-0.18625,-0.48375,-0.04875,-0.20475
12,-0.04875,-0.20475,0.05875,0.1155
1,-0.001,0.00175,0.0815,-0.01925
2,0.0815,-0.01925,0.0895,-0.1215
3,0.0895,-0.1215,0.10475,-0.1075
4,0.10475,-0.1075,0.08475,-0.13575
5,0.08475,-0.13575,-0.64025,-0.1565
6,-0.64025,-0.1565,-0.767,-0.13975
7,-0.767,-0.13975,-0.8055,-0.57975
8,-0.8055,-0.57975,0.12875,-0.534
9,0.12875,-0.534,0.1425,-0.45
10,0.1425,-0.45,0.0665,-0.40475
11,0.0665,-0.40475,0.12275,-0.129
12,0.12275,-0.129,0.38525,0.02225
13,0.38525,0.02225,0.19925,-0.09
14,0.19925,-0.09,0.03825,-0.02725
1,-0.012,-0.00175,-0.141,0.0935
2,-0.141,0.0935,0.10675,0.2085
3,0.10675,0.2085,0.02975,0.2285
4,0.02975,0.2285,-0.22425,0.0665
5,-0.22425,0.0665,-0.31325,0.0515
6,-0.31325,0.0515,-0.12175,0.05575
7,-0.12175,0.05575,-0.25175,0.097
8,-0.25175,0.097,-0.2255,0.0935
9,-0.2255,0.0935,-0.3575,0.29725
10,-0.3575,0.29725,-0.0775,0.0585
1,-0.00125,-0.00175,0.26425,0.23425
2,0.26425,0.23425,0.1895,0.2985
3,0.1895,0.2985,0.31475,0.28625
4,0.31475,0.28625,0.19225,-0.436
5,0.19225,-0.436,0.0495,-0.427
6,0.0495,-0.427,0.06675,-0.63625
7,0.06675,-0.63625,0.308,-0.64375
8,0.308,-0.64375,0.78525,-0.1565
9,0.78525,-0.1565,0.81225,-0.0855
10,0.81225,-0.0855,0.86,-0.00075
11,0.86,-0.00075,-0.57525,-0.0555
12,-0.57525,-0.0555,-0.1825,-0.102
13,-0.1825,-0.102,-0.096,-0.06075
1,-0.007,-0.0035,-0.131,0.074
2,-0.131,0.074,0.26,-0.0395
3,0.26,-0.0395,0.2685,-0.30475
4,0.2685,-0.30475,0.2675,-0.46725
5,0.2675,-0.46725,0.441,-0.03925
6,0.441,-0.03925,0.10875,-0.029
7,0.10875,-0.029,0.0705,-0.00625
8,0.0705,-0.00625,0.42175,0.1565
9,0.42175,0.1565,0.4935,0.14425
10,0.4935,0.14425,-0.07775,0.19875
11,-0.07775,0.19875,0.00175,0.19975
12,0.00175,0.19975,0.27475,0.23275
13,0.27475,0.23275,0.54225,0.13275
14,0.54225,0.13275,0.11675,0.0445
15,0.11675,0.0445,-0.07275,0.0405
1,0.00075,0.00125,0.0005,0.1935
2,0.0005,0.1935,-0.034,0.15275
3,-0.034,0.15275,0.052,-0.29325
4,0.052,-0.29325,0.84875,-0.36
5,0.84875,-0.36,0.81025,-0.34475
6,0.81025,-0.34475,0.387,-0.047
7,0.387,-0.047,0.28525,-0.18125
8,0.28525,-0.18125,0.33675,0.02775
9,0.33675,0.02775,0.43825,0.1215
10,0.43825,0.1215,0.00325,0.00675
1,0.0005,-0.00575,-0.32425,-0.17025
2,-0.32425,-0.17025,-0.42475,-0.41625
3,-0.42475,-0.41625,-0.438,-0.4545
4,-0.438,-0.4545,-0.40375,-0.44725
5,-0.40375,-0.44725,-0.2115,0.473
6,-0.2115,0.473,-0.20975,0.33575
7,-0.20975,0.33575,-0.06725,0.338
8,-0.06725,0.338,-0.20775,0.354
9,-0.20775,0.354,-0.01725,-0.0205
10,-0.01725,-0.0205,0.0565,-0.1135
11,0.0565,-0.1135,0.4005,-0.20925
12,0.4005,-0.20925,0.3495,-0.21975
13,0.3495,-0.21975,-0.0025,-0.056
14,-0.0025,-0.056,-0.0685,-0.06175
1,-0.01225,0.003,-0.1075,0.12875
2,-0.1075,0.12875,0.022,0.26025
3,0.022,0.26025,-0.28725,0.2585
4,-0.28725,0.2585,-0.3215,0.259
5,-0.3215,0.259,-0.1975,0.01975
6,-0.1975,0.01975,-0.246,0.008
7,-0.246,0.008,-0.1775,-0.0005
8,-0.1775,-0.0005,0.446,0.0265
9,0.446,0.0265,-0.124,-0.6365
10,-0.124,-0.6365,-0.218,-0.644
11,-0.218,-0.644,-0.66825,0.156
12,-0.66825,0.156,-0.313,0.023
13,-0.313,0.023,0.09075,0.10725
1,-0.01875,-0.0245,0.146,0.281
2,0.146,0.281,-0.24625,0.33225
3,-0.24625,0.33225,-0.0065,0.34625
4,-0.0065,0.34625,0.031,0.53925
5,0.031,0.53925,-0.04325,0.5585
6,-0.04325,0.5585,-0.3,0.39775
7,-0.3,0.39775,-0.485,0.4175
8,-0.485,0.4175,-0.5905,0.40425
9,-0.5905,0.40425,-0.76225,0.47425
10,-0.76225,0.47425,-0.19675,0.36275
11,-0.19675,0.36275,0.036,0.52925
12,0.036,0.52925,-0.14675,0.10775
13,-0.14675,0.10775,-0.282,0.02475
1,-0.0025,-0.00675,-0.0825,-0.1025
2,-0.0825,-0.1025,-0.215,-0.0635
3,-0.215,-0.0635,0.01075,-0.1075
4,0.01075,-0.1075,0.041,-0.1215
5,0.041,-0.1215,0.0815,0.2515
6,0.0815,0.2515,-0.15475,0.274
7,-0.15475,0.274,0.522,0.481
8,0.522,0.481,0.5515,0.45225
9,0.5515,0.45225,0.4705,0.44675
10,0.4705,0.44675,0.80275,0.491
11,0.80275,0.491,0.83375,0.49025
12,0.83375,0.49025,0.16475,0.49925
13,0.16475,0.49925,0.238,0.56425
14,0.238,0.56425,0.16675,0.082
1,-0.0035,-0.0045,-0.1165,-0.09975
2,-0.1165,-0.09975,0.155,-0.06575
3,0.155,-0.06575,0.1155,-0.09475
4,0.1155,-0.09475,0.291,0.01325
5,0.291,0.01325,0.182,0.1025
6,0.182,0.1025,0.53775,0.093
7,0.53775,0.093,0.44575,0.04275
8,0.44575,0.04275,0.6685,0.0865
9,0.6685,0.0865,0.483,0.21725
10,0.483,0.21725,-0.23175,0.38125
11,-0.23175,0.38125,-0.4635,0.4005
12,-0.4635,0.4005,-0.69875,0.00725
13,-0.69875,0.00725,0.257,0.176
14,0.257,0.176,-0.28775,0.076
1,0.0055,-0.0025,-0.00275,-0.00325
2,-0.00275,-0.00325,-0.03125,-0.1585
3,-0.03125,-0.1585,-0.04975,-0.24325
4,-0.04975,-0.24325,-0.604,-0.30925
5,-0.604,-0.30925,-0.64575,-0.41125
6,-0.64575,-0.41125,-0.6785,-0.38575
7,-0.6785,-0.38575,0.331,-0.43975
8,0.331,-0.43975,0.1545,-0.5395
9,0.1545,-0.5395,0.1525,-0.573
10,0.1525,-0.573,0.5415,-0.29925
11,0.5415,-0.29925,0.45425,-0.5145
