1,-0.032975,0.06155,0.14835,0.23935
2,0.14835,0.23935,0.53845,0.24392
3,0.53845,0.24392,-0.82967,0.3351
1,-0.04395,0.00685,0.4588,0.27582
2,0.4588,0.27582,0.49175,-0.08435
1,0,0.01595,0.4121,0.2029
2,0.4121,0.2029,0.70605,0.10715
3,0.70605,0.10715,-0.78572,0.36702
4,-0.78572,0.36702,0.23078,0.075225
5,0.23078,0.075225,0.56593,0.079775
6,0.56593,0.079775,0.47252,0.32142
7,0.47252,0.32142,0.63738,0.30775
1,0.0055,0.009125,0.46702,0.28953
2,0.46702,0.28953,-0.78572,0.3807
3,-0.78572,0.3807,-0.739,0.009125
4,-0.739,0.009125,-0.84066,-0.47187
5,-0.84066,-0.47187,-0.082425,0.27127
6,-0.082425,0.27127,0.43407,0.2029
1,0.021975,-0.0342,0.4011,0.22567
2,0.4011,0.22567,0.2033,0.26215
1,-0.04395,-0.06155,0.44505,0.17552
2,0.44505,0.17552,0.18683,0.23025
1,-0.0055,0.070675,0.53298,0.39892
2,0.53298,0.39892,-0.6923,0.37615
3,-0.6923,0.37615,-0.89011,0.39437
4,-0.89011,0.39437,0.61537,0.27127
1,-0.032975,-0.052425,0.56593,0.21657
2,0.56593,0.21657,-0.68132,0.38983
3,-0.68132,0.38983,-0.88462,0.45365
1,0.065925,-0.093475,0.52748,0.14817
2,0.52748,0.14817,-0.4945,0.24392
3,-0.4945,0.24392,-0.36263,-0.03875
4,-0.36263,-0.03875,-0.80769,0.32142
5,-0.80769,0.32142,0.6044,0.22567
1,-0.027475,-0.0547,0.5055,0.14817
2,0.5055,0.14817,-0.84615,0.2348
3,-0.84615,0.2348,0.78023,0.16642
1,0.05495,0.0342,0.67032,0.057
2,0.67032,0.057,0.12638,0.28953
3,0.12638,0.28953,-0.78572,0.29862
4,-0.78572,0.29862,-0.51923,-0.25532
5,-0.51923,-0.25532,0.3956,-0.18465
1,-0.082425,-0.03875,-0.37912,0.212
1,0.021975,-0.020525,0.48352,0.26215
2,0.48352,0.26215,0.1923,0.29862
3,0.1923,0.29862,0.53298,-0.17553
1,0.032975,-0.10257,-0.75275,0.29407
2,-0.75275,0.29407,0.4121,0.24392
3,0.4121,0.24392,0.28572,-0.12765
1,0.027475,0.025075,0.21427,0.29407
2,0.21427,0.29407,0.86813,0.26215
3,0.86813,0.26215,-0.34065,0.2804
4,-0.34065,0.2804,-0.68132,0.38983
1,-0.05495,-0.0342,0.04945,0.12765
1,-0.021975,0.052425,-0.27472,0.28953
2,-0.27472,0.28953,0.027475,0.27127
3,0.027475,0.27127,-0.27472,0.29407
4,-0.27472,0.29407,0.14835,0.28495
1,-0.05495,0.03875,-0.03845,0.18465
2,-0.03845,0.18465,-0.62913,0.35335
3,-0.62913,0.35335,0.74175,0.24392
1,-0.0055,-0.020525,0.071425,0.2029
2,0.071425,0.2029,0.8022,0.22567
1,-0.03845,-0.043325,-0.021975,0.19377
2,-0.021975,0.19377,-0.63462,0.31688
1,0,0.01595,-0.076925,0.22567
2,-0.076925,0.22567,0.59065,0.27127
3,0.59065,0.27127,0.28572,0.23025
4,0.28572,0.23025,0.032975,0.2462
5,0.032975,0.2462,-0.23627,0.26215
6,-0.23627,0.26215,-0.68683,0.38983
7,-0.68683,0.38983,0.85165,0.28953
8,0.85165,0.28953,0.95055,0.29862
9,0.95055,0.29862,-0.20605,0.34878
10,-0.20605,0.34878,-0.15935,0.41718
11,-0.15935,0.41718,-0.25825,0.29862
1,0.076925,-0.029625,0.14835,0.18692
2,0.14835,0.18692,-0.05495,0.23025
1,0.04945,0.047875,0.18132,0.14362
2,0.18132,0.14362,-0.42307,0.27813
3,-0.42307,0.27813,-0.2088,0.26215
4,-0.2088,0.26215,0.8022,0.24847
7,0.95605,0.26672,-0.18683,-0.13905
1,0.05495,0.06155,0.03845,0.23935
2,0.03845,0.23935,-0.24175,0.23935
3,-0.24175,0.23935,0.78023,0.25305
1,0.03845,0.0661,0,0.21657
2,0,0.21657,-0.2088,0.25305
1,-0.082425,-0.070675,0.0055,0.1892
1,-0.021975,-0.0114,0.24175,0.25305
1,-0.0055,-0.029625,0.03845,0.2348
2,0.03845,0.2348,-0.60715,0.30775
1,0.016475,0.075225,-0.45605,0.1892
2,-0.45605,0.1892,0.55495,0.1892
3,0.55495,0.1892,0.32417,0.19377
1,-0.065925,0.025075,-0.78572,0.12082
1,0.016475,-0.002275,-0.25825,0.1801
2,-0.25825,0.1801,-0.73628,0.1345
3,-0.73628,0.1345,0.32417,0.10715
4,0.32417,0.10715,0.06045,0.029625
1,0.027475,0.0342,-0.1923,0.24847
1,-0.016475,-0.0114,-0.011,-0.002275
2,-0.011,-0.002275,-0.64285,0.16185
3,-0.64285,0.16185,-0.64285,0.18237
4,-0.64285,0.18237,0.8901,0.18465
1,0.011,0.0114,-0.45055,0.18465
2,-0.45055,0.18465,0.75825,0.2029
3,0.75825,0.2029,0.32967,0.12082
4,0.32967,0.12082,0.17582,0.2029
5,0.17582,0.2029,-0.80769,0.1892
1,0.076925,0.043325,-0.2088,0.26215
2,-0.2088,0.26215,-0.79121,0.070675
3,-0.79121,0.070675,0.3901,0.15272
4,0.3901,0.15272,0.85715,0.19605
5,0.85715,0.19605,0.2967,0.12995
6,0.2967,0.12995,0.0879,0.12082
7,0.0879,0.12082,-0.11537,0.21657
8,-0.11537,0.21657,-0.79121,0.091175
9,-0.79121,0.091175,-0.91758,0.075225
10,-0.91758,0.075225,-0.86813,0.075225
1,0.076925,0.070675,0.38188,0.17097
2,0.38188,0.17097,-0.62087,0.2348
1,-0.027475,-0.070675,-0.18132,0.1231
2,-0.18132,0.1231,0.57692,0.15272
3,0.57692,0.15272,-0.68132,0.12082
1,0.021975,0.052425,-0.65935,0.26672
2,-0.65935,0.26672,0.31317,0.16185
3,0.31317,0.16185,0.065925,0.18465
4,0.065925,0.18465,0.85165,0.212
1,0.04395,0.0342,0.3022,0.075225
2,0.3022,0.075225,-0.41758,0.11397
3,-0.41758,0.11397,-0.79121,0.08435
4,-0.79121,0.08435,0.51648,0.12537
1,-0.04395,-0.029625,-0.13187,0.070675
2,-0.13187,0.070675,-0.64285,0.11397
3,-0.64285,0.11397,-0.76923,0.10487
1,-0.03845,0.029625,-0.42307,0.15272
2,-0.42307,0.15272,0.5,0.11625
1,0.032975,-0.0342,-0.13737,0.1573
2,-0.13737,0.1573,-0.45605,0.093475
1,0.03845,0.05015,0.58243,0.14132
2,0.58243,0.14132,0.78023,0.18465
3,0.78023,0.18465,-0.5055,0.2348
1,-0.032975,0.009125,0.22528,0.0661
2,0.22528,0.0661,0.57143,0.098025
3,0.57143,0.098025,0.7088,0.1778
4,0.7088,0.1778,0.5055,0.14362
5,0.5055,0.14362,-0.43955,0.12995
6,-0.43955,0.12995,-0.7967,0.12995
1,-0.04395,0.025075,-0.46703,0.13905
2,-0.46703,0.13905,0.45605,0.14362
3,0.45605,0.14362,0.57692,0.13905
4,0.57692,0.13905,0.0055,0.16185
5,0.0055,0.16185,-0.16483,0.15272
6,-0.16483,0.15272,-0.80769,0.20745
7,-0.80769,0.20745,-0.82417,0.13905
8,-0.82417,0.13905,0.81868,0.27582
9,0.81868,0.27582,0.42857,0.12082
1,0.0055,0.052425,-0.38462,0.25305
2,-0.38462,0.25305,0.6923,0.27127
3,0.6923,0.27127,0.3901,0.19377
4,0.3901,0.19377,-0.511,0.16642
1,0.027475,0.002275,0.4011,0.079775
2,0.4011,0.079775,0.56045,0.10715
3,0.56045,0.10715,-0.261,0.12537
4,-0.261,0.12537,-0.75275,0.11855
1,0.016475,0.0114,-0.2967,0.22112
2,-0.2967,0.22112,0.7033,0.19832
3,0.7033,0.19832,-0.6923,0.13905
1,0.04395,-0.025075,0.55495,0.1117
2,0.55495,0.1117,0.7912,0.24392
3,0.7912,0.24392,-0.31317,0.18465
4,-0.31317,0.18465,-0.66482,0.1117
5,-0.66482,0.1117,-0.0934,0.13905
1,0.04945,-0.00685,-0.33518,0.1345
2,-0.33518,0.1345,0.57968,0.2029
3,0.57968,0.2029,0.6978,0.21657
1,-0.065925,-0.029625,-0.3077,0.08435
2,-0.3077,0.08435,0.71977,0.1801
3,0.71977,0.1801,0.5055,0.070675
4,0.5055,0.070675,-0.51648,0.10257
5,-0.51648,0.10257,-0.76923,0.16642
1,0.065925,0.020525,-0.56317,0.15272
2,-0.56317,0.15272,0.6099,0.17097
3,0.6099,0.17097,0.75825,0.1892
4,0.75825,0.1892,0.011,0.13905
5,0.011,0.13905,0.6099,0.1573
1,0.0055,-0.0342,0.37363,0.13905
2,0.37363,0.13905,0.63187,0.21657
3,0.63187,0.21657,-0.53573,0.20745
1,-0.071425,-0.057,0.42308,0.075225
2,0.42308,0.075225,-0.76374,0.093475
3,-0.76374,0.093475,-0.2555,0.079775
4,-0.2555,0.079775,0.42308,0.070675
5,0.42308,0.070675,-0.10715,0.16642
1,0,0.00685,0.71428,0.16642
