1,92,2,345,511,579.9,257.2
1,92,3,565,887,1006,507.9
1,92,4,925,1087,1113.6,585
1,92,5,1153,1447,475.8,827.3
1,92,6,1517,1575,985.1,874.9
1,92,7,1605,1871,1116.2,774.2
1,92,8,1949,2259,286.6,726.4
1,92,9,2313,2723,673.7,1039.8
1,92,10,2973,3231,797.7,486.3
1,92,11,3289,3479,1000.2,1084
1,92,12,3537,3651,774,698.6
1,92,13,3801,4943,767.3,537.3
1,92,14,4969,5479,848,602.5
1,93,2,376,582,748.2,284.7
1,93,3,636,946,451,330
1,93,4,1020,1322,1249.3,295.1
1,93,5,1344,1546,1326.9,328.5
1,93,6,1628,1938,418.6,591.3
1,93,7,2000,2278,962.9,919.1
1,93,8,2348,2538,325.2,753.6
1,93,9,2584,2806,146.9,513.6
1,93,10,2848,3054,215.7,313.8
1,93,11,3104,3358,644,269.7
1,93,12,3428,3682,150.6,825.9
1,93,13,3728,3954,438.5,725.3
1,93,14,4000,4462,657.6,644.2
1,93,15,4504,4678,450.5,555.2
1,93,16,4696,5070,409.4,507.9
1,94,2,234,412,815.7,463.6
1,94,3,470,664,1219.6,469.7
1,94,4,690,896,1282.6,448
1,94,5,930,1140,1186.4,603.2
1,94,6,1210,1556,472.2,647.1
1,94,7,1582,1748,581.3,599.5
1,94,8,1822,2112,1188.3,867.4
1,94,9,2198,2576,578.8,234.4
1,94,10,2618,2936,402.7,214.2
1,94,11,3026,3180,664.8,895.6
1,94,12,3250,3656,1351.5,1020.2
1,94,13,3682,3820,1478.1,1074.3
1,94,14,3906,4376,466,1012.1
1,94,15,4422,4868,593.3,803.4
1,94,16,4910,5432,844.6,729.9
1,96,2,228,326,943.9,435
1,96,3,372,630,1249,507.8
1,96,4,648,846,1292.5,538.6
1,96,5,928,1246,504.1,277.4
1,96,6,1284,1578,360.9,260.4
1,96,7,1616,1842,254.2,176.8
1,96,8,1916,2050,1108.8,184.3
1,96,9,2132,2306,245.6,490.2
1,96,10,2328,2534,318.5,492
1,96,11,2552,2854,352,502.6
1,96,12,2884,3090,283.5,608.8
1,96,13,3132,3266,286.2,901.4
1,96,14,3324,3518,856.6,971.8
1,96,15,3548,3694,970.5,974.2
1,96,16,3740,3922,662,1071
1,96,17,3976,4282,1080.8,1061.2
1,96,18,4344,4846,813.8,473.4
1,96,19,4904,5350,702.3,956
1,99,2,225,415,866.1,527.1
1,99,3,465,803,534.7,496.6
1,99,4,849,1027,770.7,438.8
1,99,5,1073,1339,1089.8,423.3
1,99,6,1385,1607,1355.1,475.8
1,99,7,1677,1971,616,645
1,99,8,2017,2375,346.5,557.9
1,99,9,2433,2635,521.1,858.5
1,99,10,2713,2923,386.3,210.3
1,99,11,2977,3279,919.5,256.2
1,99,12,3341,3671,886.8,630
1,99,13,3717,4179,1120.1,376.9
1,99,14,4225,4335,973.5,687.1
1,99,15,4389,4695,929.4,195.7
1,99,16,4761,5231,826.9,759.6
1,100,2,177,335,775.8,604.3
1,100,3,377,459,689.7,455.4
1,100,4,517,703,1186.2,457.3
1,100,5,733,1015,1279.2,454.6
1,100,6,1089,1371,574.3,412.1
1,100,7,1397,1511,670.2,417.9
1,100,8,1533,1707,715.1,385.6
1,100,9,1765,1927,492.4,853
1,100,10,1993,2283,1251.1,995.7
1,100,11,2329,2471,1378.5,828.7
1,100,12,2513,2799,1376.3,581.7
1,100,13,2885,3231,422,375.7
1,100,14,3369,3695,685.4,463
1,100,15,3721,4111,734.1,492.5
